TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
-5.160	-13.964	1
-2.715	-12.873	2
-2.885	-13.152	3
-3.140	-13.972	4
-2.516	-11.628	5
-1.797	-13.716	6
-0.789	-15.446	7
-0.029	-20.959	8
2.178	-23.003	9
2.650	-23.588	10
3.397	-24.313	11
3.299	-21.927	12
4.026	-21.630	13
4.988	-20.600	14
6.412	-19.829	15
8.220	-21.149	16
8.232	-22.973	17
3.023	-26.818	18
1.993	-27.163	19
2.159	-27.354	20
-0.629	-25.969	21
-1.776	-31.125	22
-0.777	-34.121	23
-2.452	-32.996	24
-4.557	-34.576	25
-5.807	-35.121	26
3.408	-25.581	20.1
3.956	-25.425	20.2
4.279	-25.788	20.3
4.314	-25.926	20.4
5.059	-25.672	20.5
5.270	-25.625	20.6
-4.095	-13.086	6.1
-3.462	-13.201	6.2
-3.661	-13.330	6.3
-2.888	-13.111	6.4
-3.791	-11.428	6.5
-2.583	-11.568	6.6
-1.931	-10.789	6.7
-2.381	-11.881	6.8
-2.414	-14.785	6.9
-1.902	-15.649	6.10
-1.715	-18.452	6.11
-1.185	-18.522	6.12
-1.403	-18.699	6.13
-1.623	-20.648	6.14
-0.178	-21.954	6.15
1.360	-22.484	6.16
2.867	-24.019	6.17
4.232	-24.226	6.18
3.488	-26.128	6.19
4.013	-27.147	6.20
3.468	-27.685	6.21
3.203	-30.121	6.20.1
3.352	-30.847	6.20.2
2.736	-32.242	6.20.3
2.118	-34.398	6.20.4
2.778	-35.595	6.20.5
2.698	-38.712	6.20.6
2.232	-39.484	6.20.7
2.404	-40.233	6.20.8
SHOTS
0.000	0.000	8.319	-6.046
0.000	0.000	-7.768	-13.443
0.000	0.000	-7.181	0.626
0.000	0.000	-0.021	0.043
0.000	0.000	-4.764	-13.909
0.000	0.000	-5.235	-14.250
0.000	0.000	-1.197	2.145
0.000	0.000	1.805	2.972
0.000	0.000	4.264	0.061
0.000	0.000	0.881	-2.511
0.000	0.000	0.176	0.131
0.000	0.000	3.609	2.495
0.000	0.000	0.954	1.569
0.000	0.000	1.888	-1.212
0.000	0.000	-0.352	2.192
0.000	0.000	-2.946	1.089
0.000	0.000	-3.073	1.066
0.000	0.000	1.641	-0.895
0.000	0.000	0.135	1.086
0.000	0.000	-0.021	-0.336
0.000	0.000	-0.919	1.089
0.000	0.000	0.274	0.090
0.000	0.000	0.931	-2.571
0.000	0.000	4.235	-0.360
0.000	0.000	-5.160	-13.964
-5.160	-13.964	-0.946	-14.292
-5.160	-13.964	-5.817	-12.320
-5.160	-13.964	-2.715	-12.873
-2.715	-12.873	-1.711	-11.426
-2.715	-12.873	-0.327	-13.602
-2.715	-12.873	-1.147	-13.026
-2.715	-12.873	-1.790	-11.309
-2.715	-12.873	-5.848	-10.822
-2.715	-12.873	-2.885	-13.152
-2.885	-13.152	-1.566	-14.330
-2.885	-13.152	-0.106	-13.845
-2.885	-13.152	-0.591	-12.340
-2.885	-13.152	-2.776	-11.643
-2.885	-13.152	-3.908	-14.593
-2.885	-13.152	-2.251	-15.906
-2.885	-13.152	-1.582	-15.087
-2.885	-13.152	-3.140	-13.972
-3.140	-13.972	-1.182	-12.446
-3.140	-13.972	-3.851	-13.728
-3.140	-13.972	-2.520	-14.958
-3.140	-13.972	1.511	-16.260
-3.140	-13.972	-6.073	-17.486
-3.140	-13.972	-2.516	-11.628
-2.516	-11.628	-3.310	-12.433
-2.516	-11.628	-1.717	-11.892
-2.516	-11.628	-0.967	-12.848
-2.516	-11.628	-2.316	-14.233
-2.516	-11.628	-1.797	-13.716
-1.797	-13.716	-1.972	-13.863
-1.797	-13.716	-3.814	-13.506
-1.797	-13.716	-1.479	-15.329
-1.797	-13.716	-0.789	-15.446
-0.789	-15.446	-0.739	-15.457
-0.789	-15.446	-0.303	-15.523
-0.789	-15.446	-0.273	-15.371
-0.789	-15.446	-0.029	-20.959
-0.029	-20.959	0.718	-26.476
-0.029	-20.959	1.099	-20.012
-0.029	-20.959	0.433	-20.655
-0.029	-20.959	0.483	-20.614
-0.029	-20.959	2.178	-23.003
2.178	-23.003	1.831	-23.091
2.178	-23.003	2.413	-22.684
2.178	-23.003	1.760	-22.552
2.178	-23.003	2.879	-24.894
2.178	-23.003	2.739	-24.183
2.178	-23.003	3.503	-25.447
2.178	-23.003	2.650	-23.588
2.650	-23.588	2.351	-24.542
2.650	-23.588	3.869	-25.134
2.650	-23.588	2.836	-23.864
2.650	-23.588	3.397	-24.313
3.397	-24.313	2.581	-24.677
